,Open,High,Low,Close,Volume
2025-02-11 05:00:00,602.86,603.31,602.76,603.02,6870
2025-02-11 04:30:00,603.09,603.13,602.8,602.89,14171
2025-02-11 04:00:00,604.23,604.23,602.98,603.01,16164
2025-02-10 20:00:00,604.85,604.85,604.85,604.85,1159701
2025-02-10 19:30:00,603.76,604.12,603.75,603.97,21421
2025-02-10 19:00:00,603.68,603.88,603.41,603.78,14696
2025-02-10 18:30:00,604.85,604.85,603.4301,603.73,1195132
2025-02-10 18:00:00,604.6,604.6,603.11,603.4999,88879
2025-02-10 17:30:00,604.7696,605.01,604.4,604.565,29548
2025-02-10 17:00:00,604.7,604.85,497.83,604.75,52656
2025-02-10 16:30:00,604.62,604.85,600.7517,604.7,209067
2025-02-10 16:00:00,604.77,604.85,600.7517,604.6,4912467
2025-02-10 15:30:00,604.88,605.03,604.2446,604.79,4622076
2025-02-10 15:00:00,604.95,605.19,604.7516,604.89,1284788
2025-02-10 14:30:00,605.18,605.37,604.72,604.93,1437574
2025-02-10 14:00:00,605.05,605.4999,604.63,605.19,1082675
2025-02-10 13:30:00,604.6801,605.24,604.56,605.052,864531
2025-02-10 13:00:00,604.58,604.99,604.52,604.68,914641
2025-02-10 12:30:00,603.65,604.64,603.64,604.59,673107
2025-02-10 12:00:00,604.41,604.46,603.2108,603.6286,1174753
2025-02-10 11:30:00,604.3199,604.49,603.84,604.425,1090675
2025-02-10 11:00:00,604.85,605.13,604.05,604.31,1450472
2025-02-10 10:30:00,604.74,605.33,604.56,604.8688,1890001
2025-02-10 10:00:00,603.51,604.79,603.33,604.73,2496606
2025-02-10 09:30:00,604.03,604.1,602.74,603.49,3401580
2025-02-10 09:00:00,604.45,604.62,597.77,603.98,173955
2025-02-10 08:30:00,604.22,604.5,600.77,604.45,135965
2025-02-10 08:00:00,602.583,604.26,600.77,604.2197,126073
2025-02-10 07:30:00,603.54,603.77,603.39,603.76,21207
2025-02-10 07:00:00,603.66,603.75,603.34,603.51,102984
2025-02-10 06:30:00,603.68,603.75,603.47,603.69,14450
2025-02-10 06:00:00,603.45,603.69,602.93,603.66,13452
2025-02-10 05:30:00,603.27,603.58,603.18,603.44,5001
2025-02-10 05:00:00,603.02,603.37,603.01,603.27,4965
2025-02-10 04:30:00,603.1,603.15,602.69,603.04,8750
2025-02-10 04:00:00,603.85,603.85,602.16,603.06,13770
2025-02-07 20:00:00,600.77,600.77,600.77,600.77,879575
2025-02-07 19:30:00,600.47,600.6,600.21,600.2297,27782
2025-02-07 19:00:00,600.6,600.6,600.35,600.47,30117
2025-02-07 18:30:00,600.77,601.1,600.55,600.6,926166
2025-02-07 18:00:00,600.7,600.81,600.46,600.7,36329
2025-02-07 17:30:00,601.08,601.1,600.665,600.7,526405
2025-02-07 17:00:00,600.9,666.747,518.24,601.1,354209
2025-02-07 16:30:00,601.06,601.1,560.3514,600.9288,110054
2025-02-07 16:00:00,600.79,606.4184,600.6534,601.06,6379663
2025-02-07 15:30:00,600.39,601.26,600.37,600.78,7320324
2025-02-07 15:00:00,601.11,601.11,600.05,600.4,1861384
2025-02-07 14:30:00,600.6091,601.6,600.34,601.12,1675133
2025-02-07 14:00:00,601.226,601.59,600.42,600.5893,2030262
2025-02-07 13:30:00,603.33,603.65,601.13,601.235,1469389
2025-02-07 13:00:00,602.17,603.75,602.04,603.3143,1273711
2025-02-07 12:30:00,601.61,604.67,601.3,602.16,1200812
2025-02-07 12:00:00,601.57,602.83,600.64,601.7,3371649
2025-02-07 11:30:00,602.05,602.91,601.29,601.5988,5071797
2025-02-07 11:00:00,603.45,604.5395,601.54,602.0004,5734775
2025-02-07 10:30:00,604.5,605.54,601.18,603.41,4518319
2025-02-07 10:00:00,607.77,607.81,603.77,604.583,5102463
2025-02-07 09:30:00,606.89,608.13,606.56,607.8103,3145208
2025-02-07 09:00:00,606.77,607.04,599.28,606.86,130609
2025-02-07 08:30:00,606.0,607.22,604.4,606.775,907898
2025-02-07 08:00:00,606.63,606.68,605.23,606.0,133619
2025-02-07 07:30:00,606.47,606.54,606.25,606.34,38808
2025-02-07 07:00:00,606.62,606.67,606.42,606.45,15943
2025-02-07 06:30:00,606.22,606.73,606.15,606.66,14073
2025-02-07 06:00:00,606.27,606.38,606.02,606.25,4515
2025-02-07 05:30:00,606.43,606.48,606.11,606.24,3322
2025-02-07 05:00:00,606.27,606.5,606.18,606.43,2584
2025-02-07 04:30:00,605.89,606.47,605.89,606.27,4799
2025-02-07 04:00:00,605.6,606.18,605.6,605.87,7620
2025-02-06 20:00:00,606.32,606.32,606.32,606.32,1619493
2025-02-06 19:30:00,605.76,605.99,605.41,605.99,19855
2025-02-06 19:00:00,605.61,605.83,605.54,605.72,7675
2025-02-06 18:30:00,606.32,606.32,605.45,605.63,1624830
2025-02-06 18:00:00,604.55,605.72,604.45,605.645,58730
2025-02-06 17:30:00,604.88,605.18,604.52,604.55,40352
2025-02-06 17:00:00,605.16,606.32,604.7,604.8506,185257
2025-02-06 16:30:00,605.2801,605.69,604.1823,605.08,642137
2025-02-06 16:00:00,606.34,606.47,599.995,605.34,11304650
2025-02-06 15:30:00,604.77,606.4525,604.58,606.34,6620837
2025-02-06 15:00:00,603.72,604.82,603.53,604.765,2266145
2025-02-06 14:30:00,604.58,604.58,602.63,603.73,3002294
2025-02-06 14:00:00,605.15,605.49,604.36,604.56,1777555
2025-02-06 13:30:00,605.59,605.79,605.0401,605.16,1061756
2025-02-06 13:00:00,605.61,605.99,605.3,605.58,1216798
2025-02-06 12:30:00,605.14,605.78,604.86,605.61,719829
2025-02-06 12:00:00,605.13,605.63,604.75,605.14,961752
2025-02-06 11:30:00,605.55,605.56,604.765,605.12,1040345
2025-02-06 11:00:00,604.63,605.6999,604.54,605.53,1083175
2025-02-06 10:30:00,604.94,605.75,604.16,604.62,1776044
2025-02-06 10:00:00,605.22,605.945,604.83,604.94,1367490
2025-02-06 09:30:00,605.99,606.1,604.94,605.2699,3248276
2025-02-06 09:00:00,605.7,606.22,605.7,605.98,143168
2025-02-06 08:30:00,605.66,605.7,604.22,605.68,59711
2025-02-06 08:00:00,604.48,606.0492,604.22,605.57,94586
2025-02-06 07:30:00,604.77,605.38,604.51,605.38,181009
2025-02-06 07:00:00,604.47,604.83,604.31,604.75,21525
2025-02-06 06:30:00,604.7,604.84,604.33,604.51,39607
2025-02-06 06:00:00,605.13,605.13,604.5,604.67,18883
2025-02-06 05:30:00,605.39,605.51,605.1,605.12,12378
2025-02-06 05:00:00,605.48,605.8,605.37,605.39,8952
2025-02-06 04:30:00,605.67,605.85,605.45,605.48,8059
2025-02-06 04:00:00,605.69,606.06,605.55,605.72,16422
2025-02-05 20:00:00,604.22,604.22,604.22,604.22,1594376
2025-02-05 19:30:00,605.035,605.08,604.52,604.74,37296
2025-02-05 19:00:00,604.5307,605.1,604.5307,605.04,23929
2025-02-05 18:30:00,604.22,604.64,604.22,604.5,1612343
2025-02-05 18:00:00,604.45,604.5293,604.26,604.46,27347
2025-02-05 17:30:00,604.58,604.62,604.35,604.475,23857
2025-02-05 17:00:00,604.57,604.65,566.3735,604.58,128900
2025-02-05 16:30:00,604.41,604.65,602.0031,604.535,129529
2025-02-05 16:00:00,604.15,604.72,592.84,604.45,8420789
2025-02-05 15:30:00,603.72,604.37,602.91,604.17,5056786
2025-02-05 15:00:00,603.07,603.97,603.03,603.73,1971201
2025-02-05 14:30:00,603.29,603.41,602.88,603.0699,1236748
2025-02-05 14:00:00,602.92,603.635,602.91,603.27,964839
2025-02-05 13:30:00,602.56,603.4,602.39,602.93,956403
2025-02-05 13:00:00,602.675,602.9,602.21,602.566,725009
2025-02-05 12:30:00,602.5,602.85,602.32,602.67,697610
2025-02-05 12:00:00,602.64,603.17,602.33,602.49,1402016
2025-02-05 11:30:00,601.24,602.88,600.4235,602.65,2831392
2025-02-05 11:00:00,600.57,601.4,600.135,601.27,1221536
2025-02-05 10:30:00,600.62,600.99,599.77,600.585,1547596
2025-02-05 10:00:00,600.12,601.1,598.58,600.63,3001375
2025-02-05 09:30:00,600.64,601.09,599.47,600.12,2769263
2025-02-05 09:00:00,599.98,600.76,599.72,600.67,184834
2025-02-05 08:30:00,599.7,601.78,599.36,599.97,135665
2025-02-05 08:00:00,599.19,601.78,597.83,599.615,131642
2025-02-05 07:30:00,599.15,599.52,599.01,599.47,57479
2025-02-05 07:00:00,599.23,599.3,598.79,599.15,40941
2025-02-05 06:30:00,599.0,599.295,598.94,599.18,17425
2025-02-05 06:00:00,598.68,599.16,598.67,599.04,9121
2025-02-05 05:30:00,598.5,598.85,598.39,598.74,9239
2025-02-05 05:00:00,597.8,598.56,597.65,598.5,12222
2025-02-05 04:30:00,598.36,598.49,597.7,597.8,20341
2025-02-05 04:00:00,598.91,599.24,598.15,598.38,31704
2025-02-04 20:00:00,601.78,601.78,601.78,601.78,1798075
2025-02-04 19:30:00,600.22,600.75,600.22,600.44,51484
2025-02-04 19:00:00,599.83,600.28,599.5,600.21,17114
2025-02-04 18:30:00,601.78,601.78,599.73,599.74,1822314
2025-02-04 18:00:00,599.77,600.27,599.46,600.075,114731
2025-02-04 17:30:00,600.075,600.2,599.57,599.8,41109
2025-02-04 17:00:00,600.08,601.78,558.6496,600.08,304722
2025-02-04 16:30:00,600.31,601.78,564.0304,600.08,1243428
2025-02-04 16:00:00,601.76,602.09,597.5012,600.345,7115695
2025-02-04 15:30:00,601.085,602.27,600.97,601.76,5782145
2025-02-04 15:00:00,601.47,601.92,601.03,601.085,2197217
2025-02-04 14:30:00,601.88,602.3,600.84,601.48,1829505
2025-02-04 14:00:00,600.7,602.14,600.57,601.86,1163661
2025-02-04 13:30:00,601.12,601.259,600.71,600.725,635710
2025-02-04 13:00:00,600.98,601.25,600.11,601.13,879799
2025-02-04 12:30:00,599.82,601.03,599.4054,600.99,1339257
2025-02-04 12:00:00,601.38,601.64,599.67,599.76,1755650
2025-02-04 11:30:00,601.96,602.09,600.79,601.37,1585139
2025-02-04 11:00:00,600.375,602.01,600.375,601.98,1705214
2025-02-04 10:30:00,600.55,601.26,600.11,600.33,1859886
2025-02-04 10:00:00,598.9943,601.14,598.96,600.52,2632785
2025-02-04 09:30:00,597.83,599.2,597.28,598.995,3814967
2025-02-04 09:00:00,597.65,602.8868,591.42,597.8,160606
2025-02-04 08:30:00,598.25,598.275,597.39,597.66,150581
2025-02-04 08:00:00,597.16,598.55,594.36,598.25,212494
2025-02-04 07:30:00,597.9,598.56,597.63,598.19,141714
2025-02-04 07:00:00,596.85,597.84,596.85,597.83,90703
2025-02-04 06:30:00,597.09,597.2,596.7,596.83,42635
2025-02-04 06:00:00,596.68,597.35,596.36,597.14,31057
2025-02-04 05:30:00,596.77,596.94,596.33,596.7,13727
2025-02-04 05:00:00,596.18,597.0,596.02,596.69,8843
2025-02-04 04:30:00,596.56,596.68,595.9,596.2,45685
2025-02-04 04:00:00,596.78,596.88,595.7,596.64,67463
2025-02-03 20:00:00,597.77,597.77,597.77,597.77,1233962
2025-02-03 19:30:00,600.5,600.74,600.31,600.44,48825
2025-02-03 19:00:00,601.065,601.12,600.23,600.45,69677
2025-02-03 18:30:00,597.77,601.25,597.77,601.12,1263380
2025-02-03 18:00:00,601.75,602.13,600.99,601.1196,107700
2025-02-03 17:30:00,600.86,601.75,600.85,601.74,123921
2025-02-03 17:00:00,600.84,601.0,560.5879,600.88,297020
2025-02-03 16:30:00,599.58,602.079,560.5879,600.84,1948474
2025-02-03 16:00:00,597.65,602.079,595.418,599.61,8701208
2025-02-03 15:30:00,598.56,599.05,597.39,597.65,8487821
2025-02-03 15:00:00,599.7,600.0258,598.4,598.55,2265864
2025-02-03 14:30:00,599.485,600.29,599.245,599.68,1696400
2025-02-03 14:00:00,598.81,600.0,592.66,599.48,2404068
2025-02-03 13:30:00,597.87,599.0,597.4201,598.835,2160356
2025-02-03 13:00:00,597.3435,598.26,596.08,597.795,2313416
2025-02-03 12:30:00,597.39,598.08,595.97,597.38,3496665
2025-02-03 12:00:00,597.32,598.7,596.69,597.4,2214822
2025-02-03 11:30:00,597.87,599.01,596.91,597.3399,3193284
2025-02-03 11:00:00,597.86,599.25,595.76,597.87,3870680
2025-02-03 10:30:00,596.36,598.65,592.44,597.88,5495659
2025-02-03 10:00:00,591.97,596.6,590.49,596.38,8707682
2025-02-03 09:30:00,592.67,594.37,591.6,592.0361,8169605
2025-02-03 09:00:00,592.44,607.645,591.67,592.66,384759
2025-02-03 08:30:00,592.91,601.82,589.5,592.46,444687
2025-02-03 08:00:00,593.44,601.82,589.5,592.93,602691
2025-02-03 07:30:00,592.77,592.88,591.51,591.83,167672
2025-02-03 07:00:00,593.19,593.47,592.355,592.77,221181
2025-02-03 06:30:00,593.66,593.79,592.64,593.15,181565
2025-02-03 06:00:00,593.5,594.3,593.5,593.67,98576
2025-02-03 05:30:00,592.81,593.77,592.81,593.44,113936
2025-02-03 05:00:00,592.23,592.9,591.79,592.8,50525
2025-02-03 04:30:00,592.92,593.47,592.07,592.16,24943
2025-02-03 04:00:00,593.91,594.6,590.15,592.9,234572
2025-01-31 20:00:00,601.82,601.82,601.82,601.82,2011853
2025-01-31 19:30:00,600.3,600.4,598.81,598.98,54913
2025-01-31 19:00:00,600.8,600.8,600.0,600.4,18261
2025-01-31 18:30:00,601.82,601.82,600.65,600.6638,2033608
2025-01-31 18:00:00,601.4,601.52,601.0,601.05,25181
2025-01-31 17:30:00,601.715,601.81,601.3,601.4,42731
2025-01-31 17:00:00,601.9092,601.9575,601.6,601.71,155370
2025-01-31 16:30:00,601.79,605.0918,601.395,601.83,326059
2025-01-31 16:00:00,601.78,606.8089,601.1,601.79,17854566
2025-01-31 15:30:00,601.67,603.27,601.05,601.8,11871940
2025-01-31 15:00:00,603.6,603.6,601.37,601.6689,6176998
2025-01-31 14:30:00,604.52,605.13,601.94,603.63,4808697
2025-01-31 14:00:00,605.39,605.9,603.3,604.53,4618453
2025-01-31 13:30:00,606.82,607.03,604.81,605.385,5555934
2025-01-31 13:00:00,609.1,609.345,606.69,606.8483,3004455
2025-01-31 12:30:00,609.545,609.73,608.93,609.09,1461341
2025-01-31 12:00:00,608.89,609.55,608.01,609.55,2234010
2025-01-31 11:30:00,609.09,609.39,608.53,608.89,1530301
2025-01-31 11:00:00,609.46,609.96,609.06,609.09,1857466
2025-01-31 10:30:00,608.96,609.63,608.85,609.45,2182328
2025-01-31 10:00:00,608.12,609.02,608.04,608.9599,2690829
2025-01-31 09:30:00,607.5,608.16,607.06,608.11,3292525
2025-01-31 09:00:00,607.85,607.86,606.96,607.5,315370
2025-01-31 08:30:00,607.94,608.14,605.04,607.9,186878
2025-01-31 08:00:00,608.09,608.19,605.04,607.9,98695
2025-01-31 07:30:00,607.95,608.04,607.69,607.77,38744
2025-01-31 07:00:00,608.09,608.16,607.71,607.97,222352
2025-01-31 06:30:00,607.91,608.1,607.84,608.1,5431
2025-01-31 06:00:00,607.65,608.05,607.65,607.88,7477
2025-01-31 05:30:00,607.88,607.9,607.59,607.67,4454
2025-01-31 05:00:00,607.65,607.89,607.55,607.83,5720
2025-01-31 04:30:00,607.96,608.07,607.61,607.62,8522
2025-01-31 04:00:00,606.27,607.95,606.25,607.94,21171
2025-01-30 20:00:00,605.04,605.04,605.04,605.04,1025270
2025-01-30 19:30:00,605.9,606.1,605.74,605.91,14265
2025-01-30 19:00:00,605.98,605.98,605.27,605.84,20660
2025-01-30 18:30:00,605.04,606.04,605.04,605.9,1042700
2025-01-30 18:00:00,605.7,606.25,605.35,605.44,65635
2025-01-30 17:30:00,605.5707,606.1499,605.04,605.77,335456
2025-01-30 17:00:00,604.1401,606.0,563.1243,606.0,419964
2025-01-30 16:30:00,604.6,605.78,601.8847,604.2,775138
2025-01-30 16:00:00,604.96,605.65,601.8847,604.64,6427736
2025-01-30 15:30:00,606.29,606.32,601.82,604.98,11217424
2025-01-30 15:00:00,605.67,606.6,605.0,606.31,1995324
2025-01-30 14:30:00,604.95,605.71,604.59,605.6801,1766634
2025-01-30 14:00:00,604.9403,605.22,604.55,604.9567,1359871
2025-01-30 13:30:00,603.985,605.07,603.94,604.95,1152071
2025-01-30 13:00:00,603.34,604.31,603.19,604.0,902461
2025-01-30 12:30:00,602.39,603.36,602.16,603.3303,1131668
2025-01-30 12:00:00,604.04,604.04,602.08,602.37,1371048
2025-01-30 11:30:00,602.94,604.34,602.28,604.0401,1554882
2025-01-30 11:00:00,601.445,602.96,600.715,602.96,1990677
2025-01-30 10:30:00,602.64,603.88,601.43,601.4999,2155634
2025-01-30 10:00:00,604.94,604.96,602.41,602.63,2455023
2025-01-30 09:30:00,603.96,605.98,603.3711,604.94,3462958
2025-01-30 09:00:00,604.06,604.17,599.785,603.96,191102
2025-01-30 08:30:00,603.35,604.11,601.81,604.09,239158
2025-01-30 08:00:00,603.92,605.1988,601.7857,603.4281,112861
2025-01-30 07:30:00,602.76,603.47,602.51,603.32,39233
2025-01-30 07:00:00,603.8,603.99,602.48,602.72,65658
2025-01-30 06:30:00,604.33,604.35,603.7,603.82,13850
2025-01-30 06:00:00,603.84,604.51,603.79,604.3,40372
2025-01-30 05:30:00,603.92,604.3,603.74,603.74,5730
2025-01-30 05:00:00,603.99,604.34,603.66,604.01,4784
2025-01-30 04:30:00,604.64,604.69,603.99,604.08,10612
2025-01-30 04:00:00,603.31,605.16,603.31,604.63,16478
