,Open,High,Low,Close,Volume
2015-04-10,206.44,210.09,205.21,210.04,443228200
2015-04-02,206.98,208.61,204.51,206.44,447153593
2015-03-27,210.42,211.11,204.12,205.74,581117772
2015-03-20,206.71,211.27,205.86,210.41,755050521
2015-03-13,207.74,208.79,204.4,205.83,613490290
2015-03-06,210.78,212.06,207.1,207.5,577315411
2015-02-27,210.94,212.24,210.48,210.66,400718844
2015-02-20,209.4,211.33,208.73,211.24,389980023
2015-02-13,204.77,209.84,204.14,209.78,465687363
2015-02-06,200.05,207.24,197.86,205.55,645251785
2015-01-30,204.71,205.56,198.68,199.45,765883769
2015-01-23,202.4,206.26,200.17,204.97,545806558
2015-01-16,204.41,205.48,198.55,201.63,940433976
2015-01-09,204.17,206.42,198.86,204.25,809915835
2015-01-02,208.22,208.97,204.18,205.43,404984403
2014-12-26,206.75,208.85,206.46,208.44,370776967
2014-12-19,201.98,212.97,197.86,206.52,1206138180
2014-12-12,207.52,208.12,200.85,200.89,754967596
2014-12-05,206.4,208.47,205.38,208.0,429769575
2014-11-28,207.17,207.87,206.8,207.2,265046980
2014-11-21,203.85,207.84,203.65,206.68,454049681
2014-11-14,203.38,204.83,203.13,204.24,376714066
2014-11-07,201.92,203.6,200.06,203.34,475414282
2014-10-31,195.73,201.82,195.03,201.66,592479572
2014-10-24,188.13,196.49,188.07,196.43,709653256
2014-10-17,190.46,191.15,181.92,188.47,1312516367
2014-10-10,197.34,197.6,190.49,190.54,871766841
2014-10-03,196.2,198.3,192.35,196.52,683065500
2014-09-26,200.35,200.38,196.27,197.9,598068480
2014-09-19,199.16,201.9,198.38,200.7,560507486
2014-09-12,200.92,201.21,198.56,199.13,404289798
2014-09-05,200.97,201.58,199.41,201.11,317300761
2014-08-29,200.14,200.82,199.15,200.71,283264025
2014-08-22,196.8,199.76,196.69,199.19,351219659
2014-08-15,193.97,196.65,192.94,195.72,414422834
2014-08-08,192.87,194.3,190.55,193.24,591596988
2014-08-01,197.76,198.45,191.57,192.5,626687893
2014-07-25,197.09,199.06,196.43,197.72,334606400
2014-07-18,197.61,198.26,195.43,197.71,519806269
2014-07-11,197.82,197.98,195.06,196.61,406115138
2014-07-03,195.7,198.29,195.53,198.2,266388013
2014-06-27,195.99,196.5,194.13,195.82,405395753
2014-06-20,193.89,196.6,193.66,195.94,464041003
2014-06-13,195.35,196.05,193.11,194.13,379388225
2014-06-06,192.95,195.43,191.97,195.38,356031024
2014-05-30,191.06,192.8,190.95,192.68,279425433
2014-05-23,187.69,190.48,187.07,190.35,386282594
2014-05-16,188.8,190.42,186.48,188.05,478174935
2014-05-09,187.14,189.05,186.01,187.96,445133526
2014-05-02,187.05,189.14,184.96,188.06,511867119
2014-04-25,186.44,188.4,185.87,186.29,416539155
2014-04-17,182.93,186.91,181.44,186.39,499925416
2014-04-11,185.95,187.17,181.31,181.51,693926189
2014-04-04,186.67,189.7,185.52,186.4,514434822
2014-03-28,186.84,187.34,183.9,185.49,589130083
2014-03-21,185.59,189.02,185.47,186.2,656800103
2014-03-14,187.97,188.71,184.44,184.66,587706347
2014-03-07,184.65,188.96,183.75,188.26,620401311
2014-02-28,184.28,187.15,184.2,186.29,574548693
2014-02-21,184.18,184.95,182.6,183.89,430099597
2014-02-14,179.7,184.36,179.21,184.02,501790836
2014-02-07,177.97,179.87,173.71,179.68,887744548
2014-01-31,179.06,179.81,176.88,178.18,821519337
2014-01-24,184.7,184.77,178.83,178.89,491065927
2014-01-17,183.67,184.94,181.34,183.64,533572850
2014-01-10,183.49,184.22,182.08,184.14,483464162
2014-01-03,183.87,184.69,182.48,182.89,344132434
2013-12-27,182.45,184.18,182.07,183.85,256145450
2013-12-20,178.95,181.99,177.32,181.56,754373276
2013-12-13,181.47,181.67,177.76,178.11,505063075
2013-12-06,181.09,181.43,178.35,180.94,573983305
2013-11-29,181.13,181.75,180.37,181.0,281150228
2013-11-22,180.35,180.83,177.98,180.81,497733184
2013-11-15,177.12,180.12,176.09,180.05,459176149
2013-11-08,176.69,177.64,174.76,177.29,551100747
2013-11-01,175.89,177.51,175.22,176.21,587725698
2013-10-25,174.45,176.0,173.96,175.95,499676619
2013-10-18,169.21,174.51,169.08,174.39,694193093
2013-10-11,167.42,170.32,164.53,170.26,741888749
2013-10-04,167.48,169.5,166.84,168.89,656894689
2013-09-27,170.49,170.65,168.47,168.91,498509674
2013-09-20,171.16,173.6,170.04,170.72,690530520
2013-09-13,166.45,169.56,166.45,169.33,442841276
2013-09-06,165.23,166.98,163.7,166.04,462274998
2013-08-30,166.79,167.3,163.05,163.65,609376283
2013-08-23,165.64,166.83,164.19,166.62,537163633
2013-08-16,168.46,169.9,165.5,165.83,512060239
2013-08-09,170.57,170.96,168.55,169.31,419700418
2013-08-02,168.68,170.97,168.11,170.95,508389847
2013-07-26,169.41,169.86,167.52,169.11,491701774
2013-07-19,167.97,169.27,167.07,169.17,456915067
2013-07-12,163.86,167.93,163.08,167.51,584491534
2013-07-05,161.26,163.08,160.22,163.02,473959091
2013-06-28,157.41,161.82,155.73,160.42,808068889
2013-06-21,164.29,165.99,157.47,159.07,1048833902
2013-06-14,165.31,165.4,161.3,163.18,743104337
2013-06-07,163.83,165.1,160.25,164.8,922561463
2013-05-31,167.04,167.78,163.13,163.45,586555553
2013-05-24,166.78,169.07,163.94,165.31,786677124
2013-05-17,163.2,167.04,162.82,166.94,560593223
2013-05-10,161.49,163.7,161.42,163.41,463364257
2013-05-03,158.67,161.88,158.1,161.37,583432695
2013-04-26,155.78,159.27,154.75,158.24,595639865
2013-04-19,158.0,158.13,153.55,155.48,906999356
2013-04-12,155.27,159.71,154.75,158.8,548494183
2013-04-05,156.59,157.21,153.77,155.16,645798785
2013-03-28,156.01,156.85,154.35,156.67,440043521
2013-03-22,154.34,155.95,153.59,155.6,646965527
2013-03-15,155.32,156.8,155.13,155.83,547040467
2013-03-08,151.76,155.65,151.52,155.44,522297477
2013-03-01,152.63,152.87,148.73,152.11,867964623
2013-02-22,152.37,153.28,149.94,151.89,543079074
2013-02-15,151.74,152.61,151.39,152.11,517116068
2013-02-08,150.32,151.89,149.43,151.8,676859738
2013-02-01,150.29,151.42,149.51,151.24,595758182
2013-01-25,148.33,150.25,147.98,150.25,509212858
2013-01-18,146.89,148.49,146.2,148.33,590805065
2013-01-11,145.85,147.15,144.98,147.07,566059525
2013-01-04,139.66,146.61,139.54,146.37,696494911
2012-12-28,142.48,142.71,139.87,140.03,475643209
2012-12-21,142.47,145.58,141.94,142.79,885026738
2012-12-14,142.21,144.55,141.88,142.1,670439788
2012-12-07,142.8,142.92,140.37,142.41,609885766
2012-11-30,140.65,142.51,139.0,142.15,691235039
2012-11-23,137.9,141.4,136.41,141.35,417652420
2012-11-16,138.59,139.25,134.7,136.37,828750481
2012-11-09,141.35,143.52,137.55,138.16,851114541
2012-11-02,141.85,143.72,140.68,141.56,341835177
2012-10-26,143.15,143.67,140.39,141.35,717410213
2012-10-19,143.23,146.52,142.77,143.39,678260073
2012-10-12,145.6,146.12,142.58,142.89,598288110
2012-10-05,144.52,147.16,143.83,146.14,619148053
2012-09-28,145.15,146.24,142.95,143.97,637284944
2012-09-21,146.94,147.19,145.63,145.87,608084312
2012-09-14,144.19,148.11,143.46,147.24,657369004
2012-09-07,141.04,144.39,140.13,144.33,485303576
2012-08-31,141.89,142.08,140.19,141.16,458118482
2012-08-24,141.98,143.09,140.22,141.51,527345112
2012-08-17,140.6,142.3,140.04,142.18,455337498
2012-08-10,139.72,140.92,139.56,140.84,474159065
2012-08-03,138.52,139.64,135.58,139.35,722544197
2012-07-27,134.47,139.07,133.03,138.68,839884695
2012-07-20,135.44,138.18,134.55,136.47,621792740
2012-07-13,135.38,136.23,132.6,135.75,681954237
2012-07-06,136.48,137.8,134.85,135.49,486644155
2012-06-29,132.05,136.27,130.85,136.1,776615246
2012-06-22,133.58,136.25,132.33,133.46,809645747
2012-06-15,134.17,134.26,131.16,134.14,922758707
2012-06-08,128.39,133.53,127.14,133.1,878083234
2012-06-01,133.16,133.93,128.16,128.16,763482309
2012-05-25,130.16,133.23,129.95,132.1,882084665
2012-05-18,134.31,135.61,129.55,129.74,1144647395
2012-05-11,136.51,137.56,134.49,135.61,864389317
2012-05-04,140.11,141.66,136.92,137.0,711750867
2012-04-27,136.54,140.79,135.94,140.39,718448889
2012-04-20,137.84,139.36,136.58,137.95,759458004
2012-04-13,138.03,139.84,135.76,137.14,838519412
2012-04-05,140.64,142.21,139.26,139.79,591259053
2012-03-30,140.65,141.83,139.09,140.81,687734059
2012-03-23,140.21,141.28,138.55,139.65,624532656
2012-03-16,137.55,140.78,137.09,140.3,748602493
2012-03-09,137.1,137.93,134.36,137.57,725453909
2012-03-02,136.02,138.19,135.8,137.31,725604065
2012-02-24,136.73,137.2,135.5,136.93,500859511
2012-02-17,135.32,136.63,134.25,136.41,790268896
2012-02-10,133.98,135.59,133.64,134.36,697357084
2012-02-03,130.51,134.62,130.06,134.54,743014317
2012-01-27,131.51,133.4,130.6,131.82,749813584
2012-01-20,130.08,131.95,128.9,131.95,558880700
2012-01-13,128.0,129.7,127.41,128.84,623860291
2012-01-06,127.76,128.38,126.43,127.71,640741677
2011-12-30,126.17,126.82,124.73,125.5,422167137
2011-12-23,122.06,126.43,120.03,126.39,812279677
2011-12-16,124.95,125.57,121.3,121.59,1115042163
2011-12-09,126.84,127.26,123.65,126.05,1088812742
2011-12-02,119.54,126.5,118.82,124.86,1128133332
2011-11-25,120.2,120.35,116.2,116.34,767986948
2011-11-18,126.19,127.45,121.23,121.98,1123021707
2011-11-11,125.39,128.02,122.86,126.66,1178213974
2011-11-04,127.16,128.62,121.52,125.48,1421859477
2011-10-28,124.17,129.42,122.21,128.6,1373391696
2011-10-21,121.99,124.12,119.2,123.97,1286562762
2011-10-14,117.68,122.6,117.67,122.57,1143319448
2011-10-07,112.49,117.25,107.43,115.71,1675587056
2011-09-30,114.61,119.56,112.98,113.15,1443668536
2011-09-23,119.53,121.99,111.3,113.54,1592884123
2011-09-16,114.47,121.97,114.05,121.52,1503835370
2011-09-09,114.39,120.94,114.38,115.92,1123745825
2011-09-02,119.56,123.51,117.43,117.85,1242156984
2011-08-26,115.17,119.4,112.41,117.97,1474482481
2011-08-19,119.19,121.2,112.5,112.64,1731701333
2011-08-12,116.91,120.12,110.27,118.12,2869824482
2011-08-05,130.84,130.96,116.86,120.08,2214900597
2011-07-29,133.3,134.49,127.97,129.33,1028926336
2011-07-22,131.08,134.82,129.63,134.58,871760930
2011-07-15,132.75,133.22,130.68,131.69,1054666724
2011-07-08,133.78,135.7,133.11,134.4,672864709
2011-07-01,126.89,134.1,126.64,133.92,1000305048
2011-06-24,126.62,129.81,126.19,126.81,1086609149
2011-06-17,127.89,129.77,126.32,127.05,1185943655
2011-06-10,130.09,130.36,127.26,127.6,937817851
2011-06-03,134.77,134.92,130.08,130.42,831581517
2011-05-27,131.98,133.87,131.38,133.51,752011788
2011-05-20,133.56,135.03,132.12,133.61,770558690
2011-05-13,134.19,136.11,133.39,134.04,750591686
2011-05-06,137.07,137.18,133.02,134.2,896442362
2011-04-29,133.68,136.57,133.2,136.43,594875178
2011-04-21,130.59,133.84,129.51,133.78,626537383
2011-04-15,133.0,133.45,130.27,132.04,775613451
2011-04-08,133.43,134.0,132.31,132.86,660312646
2011-04-01,131.58,133.77,130.44,133.15,660230700
2011-03-25,129.35,131.87,128.32,131.3,745507957
2011-03-18,129.99,130.48,125.28,127.76,1542395103
2011-03-11,132.86,133.16,129.49,130.84,1071293533
2011-03-04,132.82,133.69,130.35,132.47,1051985206
2011-02-25,133.12,134.56,129.7,132.33,861431823
2011-02-18,133.03,134.69,132.32,134.53,590583513
2011-02-11,131.44,133.28,131.3,133.11,657646201
2011-02-04,128.07,131.2,127.75,131.15,713926990
2011-01-28,128.29,130.35,127.51,127.72,840850715
2011-01-21,129.18,129.64,127.13,128.37,592711403
2011-01-14,126.58,129.33,126.2,129.3,586309059
2011-01-07,126.71,127.83,125.7,127.14,688033997
2010-12-31,125.13,126.2,125.04,125.75,339090483
2010-12-23,124.64,125.82,123.98,125.6,362669202
2010-12-17,125.05,125.23,123.75,124.3,766954933
2010-12-10,122.63,124.6,122.41,124.48,686892110
2010-12-03,118.5,123.03,117.74,122.89,1020068607
2010-11-26,119.69,120.24,117.99,118.8,619247309
2010-11-19,120.58,121.05,117.59,120.29,989586347
2010-11-12,122.34,122.95,119.65,120.2,958735715
2010-11-05,119.07,122.92,117.85,122.72,953443720
2010-10-29,119.14,119.76,117.26,118.49,812261477
2010-10-22,117.74,119.09,116.02,118.35,951085214
2010-10-15,116.72,118.55,115.65,117.7,939408787
2010-10-08,114.37,116.86,113.18,116.54,886155166
2010-10-01,114.86,115.79,113.18,114.61,978736786
2010-09-24,112.88,114.9,112.18,114.82,1085776769
2010-09-17,112.58,113.29,111.98,112.49,951147208
2010-09-10,110.37,111.68,109.55,111.48,565923896
2010-09-03,106.58,110.99,104.49,110.89,1076098058
2010-08-27,108.04,108.57,104.29,106.86,1212328200
2010-08-20,107.57,110.39,106.75,107.53,977531209
2010-08-13,112.92,113.18,107.6,108.31,1034108622
2010-08-06,111.99,113.11,110.92,112.39,872500864
2010-07-30,110.6,112.29,108.98,110.27,989544486
2010-07-23,107.05,110.57,105.82,110.41,1205040642
2010-07-16,107.6,110.09,106.45,106.66,1042124369
2010-07-09,103.64,107.97,101.88,107.96,864820534
2010-07-02,108.03,108.32,101.13,102.2,1441488598
2010-06-25,113.12,113.2,106.77,107.87,1212413367
2010-06-18,110.52,112.42,109.4,111.73,1097609681
2010-06-11,107.2,109.75,104.65,109.68,1421343691
2010-06-04,108.35,111.06,106.46,106.82,1139437931
2010-05-28,108.52,110.8,104.38,109.37,1611772409
2010-05-21,114.2,115.22,105.36,109.11,2109960359
2010-05-14,115.81,117.68,112.87,113.89,1525381320
2010-05-07,119.38,120.68,105.0,111.26,2155654249
2010-04-30,121.85,122.12,118.25,118.81,1262906387
2010-04-23,119.01,121.86,118.47,121.81,984236028
2010-04-16,119.7,121.57,118.75,119.36,904605213
2010-04-09,118.25,119.6,117.6,119.55,691446547
2010-04-01,117.17,118.25,116.61,117.8,602129164
2010-03-26,115.31,118.17,115.24,116.58,991594302
2010-03-19,115.26,117.48,114.6,115.97,718986521
2010-03-12,114.26,115.97,113.87,115.46,777064750
2010-03-05,111.2,114.34,111.17,114.25,770554483
2010-02-26,111.55,111.58,108.94,110.74,947691030
2010-02-19,108.86,111.57,107.82,111.14,736008554
2010-02-12,106.74,108.25,105.81,108.04,1329663243
2010-02-05,108.15,110.59,104.58,106.66,1425808380
2010-01-29,110.21,110.47,107.22,107.39,1295069169
2010-01-22,113.62,115.13,109.09,109.21,1045376845
2010-01-15,115.08,115.14,113.2,113.64,762033350
2010-01-08,112.37,114.62,111.51,114.57,603253654
2009-12-31,112.9,113.03,111.39,111.44,331004184
2009-12-24,110.76,112.6,110.76,112.48,361029971
2009-12-18,111.87,112.13,109.28,110.21,737993216
2009-12-11,110.91,111.53,109.02,111.11,715199533
2009-12-04,109.48,112.38,108.12,111.01,893952278
2009-11-27,110.72,111.74,108.29,109.57,521764055
2009-11-20,110.38,111.69,109.01,109.43,856868836
2009-11-13,107.95,110.82,107.87,109.62,808279922
2009-11-06,104.13,107.4,103.08,107.13,1080601886
2009-10-30,108.2,109.31,103.44,103.56,1266281428
2009-10-23,109.07,110.31,107.5,108.08,1043594198
2009-10-16,107.76,109.71,106.76,108.89,832471186
2009-10-09,102.9,107.26,102.6,107.26,829302722
2009-10-02,104.85,107.02,101.99,102.49,1012223371
2009-09-25,105.89,108.03,104.09,104.45,952833900
2009-09-18,103.88,108.06,103.15,106.72,935112297
2009-09-11,103.0,105.3,102.39,104.77,602311691
2009-09-04,102.37,103.24,99.57,102.06,954620442
2009-08-28,103.39,104.35,101.94,103.38,943077889
2009-08-21,98.85,103.13,98.11,102.97,1001826003
2009-08-14,100.74,101.61,99.46,100.79,882689371
2009-08-07,99.85,102.03,99.31,101.2,950605534
2009-07-31,97.88,99.83,96.98,98.81,973277300
2009-07-24,94.68,98.14,94.19,98.06,990764400
2009-07-17,88.31,94.51,87.59,94.13,989515000
2009-07-10,88.94,89.93,87.0,87.96,956936900
2009-07-02,92.11,93.23,89.76,89.81,782720500
2009-06-26,91.14,92.24,88.85,91.84,1098791100
2009-06-19,93.96,94.02,90.83,92.04,1102335400
2009-06-12,93.84,96.11,93.04,95.08,1219567000
2009-06-05,93.67,95.67,92.76,94.55,1236792000
2009-05-29,88.36,93.7,88.32,92.53,1030070800
2009-05-22,89.55,92.8,88.26,89.02,1159072100
2009-05-15,91.7,92.11,88.15,88.71,1331575400
2009-05-08,88.55,93.22,88.38,92.98,1438907000
2009-05-01,85.68,89.02,84.76,87.89,1386543700
2009-04-24,85.54,87.31,82.75,86.66,1360782900
2009-04-17,84.92,87.65,83.61,87.08,1350024300
2009-04-09,83.34,85.82,81.51,85.81,1023870700
2009-04-03,79.8,84.61,77.96,84.26,1826242100
2009-03-27,78.74,83.3,78.31,81.61,1936336900
2009-03-20,76.96,81.0,75.45,76.71,1990331000
2009-03-13,67.95,76.98,67.73,76.09,1889958900
2009-03-06,72.52,73.92,67.1,68.92,2308986100
2009-02-27,78.27,79.67,73.81,73.93,2101752900
2009-02-20,80.16,82.96,75.77,77.42,1635919000
2009-02-13,86.96,87.74,81.05,82.76,1864031100
2009-02-06,81.57,87.34,77.73,86.98,1673389500
2009-01-30,83.59,87.95,82.21,82.83,1599551600
2009-01-23,84.23,85.06,80.05,83.11,1598956800
2009-01-16,88.84,88.91,81.72,85.06,2001666900
2009-01-09,92.63,94.45,85.36,89.09,1444297800
2009-01-02,87.24,93.44,85.6,92.96,717605700
2008-12-26,88.58,88.67,85.49,87.16,602214000
2008-12-19,89.02,92.43,86.29,88.19,1592338100
2008-12-12,90.34,92.38,85.2,88.99,1959958100
2008-12-05,87.51,88.42,81.86,87.93,2275378100
2008-11-28,81.92,90.13,80.36,90.09,1465860000
2008-11-21,86.38,88.56,74.34,79.52,3030111200
2008-11-14,95.21,95.53,82.09,86.62,2468096000
2008-11-07,96.78,100.86,90.06,93.86,1798169800
2008-10-31,85.97,98.57,83.7,96.83,2394474300
2008-10-24,95.35,99.1,84.0,87.04,2374443200
2008-10-17,93.87,105.53,86.54,93.21,2671940000
2008-10-10,107.15,107.62,83.58,88.5,3281575900
2008-10-03,119.14,119.34,109.68,110.34,1947635500
2008-09-26,124.45,124.75,117.79,120.85,1503425700
2008-09-19,121.63,128.0,113.8,124.12,2966649400
2008-09-12,128.04,128.24,121.6,126.09,1713539300
2008-09-05,130.03,130.71,122.0,124.42,1133857800
2008-08-29,128.8,130.34,126.58,128.79,858819800
2008-08-22,130.43,130.48,126.34,129.65,940772100
2008-08-15,129.47,131.51,127.67,130.17,1139575900
2008-08-08,126.04,129.93,124.76,129.37,1156496800
2008-08-01,125.51,128.6,123.42,126.16,1347509900
2008-07-25,126.51,129.15,124.85,125.48,1299231100
2008-07-18,125.26,126.42,120.02,125.98,1839386900
2008-07-11,126.79,127.74,122.49,123.84,2002730700
2008-07-03,127.89,129.16,124.99,126.31,1174881700
2008-06-27,132.09,133.4,127.04,127.53,1321449300
2008-06-20,135.55,137.12,131.22,131.58,1236913800
2008-06-13,136.86,137.5,133.52,136.15,1269907600
2008-06-06,139.83,140.89,136.22,136.29,1321816700
2008-05-30,137.8,140.93,137.53,140.35,640900200
2008-05-23,142.81,144.3,137.52,137.64,949138100
2008-05-16,139.25,142.87,138.73,142.66,860072700
2008-05-09,141.05,142.2,138.45,138.9,828021000
2008-05-02,139.88,142.37,138.26,141.51,808385200
2008-04-25,138.23,139.89,136.9,139.6,894231800
2008-04-18,133.19,139.56,132.33,138.48,920376400
2008-04-11,137.87,138.57,133.01,133.38,914734500
2008-04-04,131.29,137.96,131.09,136.89,1012481800
2008-03-28,133.31,135.81,131.06,131.51,1004908100
2008-03-20,126.57,134.65,126.07,132.08,1331020000
2008-03-14,129.84,133.77,127.59,129.61,1642477300
2008-03-07,133.14,134.77,128.58,129.71,1317024300
2008-02-29,135.54,139.14,132.78,133.82,994469800
2008-02-22,136.72,137.01,132.86,135.62,771817900
2008-02-15,133.1,137.06,132.04,135.14,996516000
2008-02-08,139.21,139.3,131.73,133.07,1181381300
2008-02-01,133.26,139.61,132.06,139.58,1272366500
2008-01-25,127.21,136.76,126.0,133.04,1477389900
2008-01-18,141.16,141.86,131.1,132.06,1535562300
2008-01-11,141.81,142.9,137.7,140.15,1465959400
2008-01-04,147.1,147.61,140.91,141.31,670526600
2007-12-28,148.82,149.68,146.9,147.3,352074300
2007-12-21,146.61,148.42,143.96,148.13,982654100
2007-12-14,151.28,152.89,147.1,147.17,1093400500
2007-12-07,148.19,151.5,146.31,150.91,757531800
2007-11-30,144.43,149.87,140.66,148.66,1189044700
2007-11-23,145.28,145.53,141.67,144.13,1019214300
2007-11-16,145.21,149.4,143.7,145.79,1236645700
2007-11-09,149.64,152.11,144.89,145.14,1363536200
2007-11-02,153.93,155.27,149.21,151.2,1125046000
2007-10-26,148.86,153.62,148.66,153.62,1182627600
2007-10-19,156.27,156.48,149.66,149.67,989902300
2007-10-12,155.39,157.52,154.54,156.33,625121600
2007-10-05,152.6,156.1,152.5,155.85,591641100
2007-09-28,152.42,153.19,150.47,152.58,653372500
2007-09-21,148.31,154.39,147.63,151.97,884054500
2007-09-14,146.52,149.45,144.33,148.9,779932400
2007-09-07,147.45,149.98,145.26,146.07,649649800
2007-08-31,147.85,148.5,143.46,147.59,917764000
2007-08-24,145.17,148.33,143.29,148.33,850360700
2007-08-17,146.5,146.89,137.0,144.71,1704847500
2007-08-10,144.21,150.59,142.53,144.71,1601119800
2007-08-03,145.93,149.46,143.2,143.8,1721820800
2007-07-27,154.18,154.72,145.05,145.11,1533710900
2007-07-20,154.99,155.53,152.83,153.5,853182600
2007-07-13,153.16,155.46,150.52,154.85,673995100
2007-07-06,150.87,153.17,150.77,152.98,327793400
2007-06-29,150.24,151.65,148.06,150.43,1001504900
2007-06-22,153.38,153.58,149.85,150.55,786735600
2007-06-15,150.93,153.66,149.55,153.07,829549100
2007-06-08,153.54,154.39,149.06,151.04,777324100
2007-06-01,151.94,154.4,151.34,154.08,433672000
2007-05-25,152.58,153.5,150.74,151.69,661502200
2007-05-18,150.86,152.62,149.79,152.62,603182100
2007-05-11,150.88,152.82,149.27,150.86,513142200
2007-05-04,149.64,151.12,147.67,150.92,505325300
2007-04-27,148.37,149.8,147.32,149.53,497093300
2007-04-20,145.83,148.62,145.82,148.62,506895800
2007-04-13,144.65,145.32,143.34,145.32,413774500
2007-04-05,142.16,144.44,141.48,144.24,272652200
2007-03-30,143.5,143.65,140.56,142.0,634186800
2007-03-23,139.26,143.81,139.15,143.39,524036300
2007-03-16,140.42,141.34,136.75,138.53,756793400
2007-03-09,137.93,141.42,137.33,140.78,627885300
2007-03-02,145.83,145.95,138.05,138.67,896598200
2007-02-23,145.56,146.42,145.0,145.3,271917000
2007-02-16,143.94,145.95,143.19,145.73,274335200
2007-02-09,144.7,145.36,143.39,143.94,308181700
2007-02-02,142.19,144.95,141.74,144.81,347310200
2007-01-26,143.07,143.98,141.58,142.13,310992100
2007-01-19,143.07,143.46,142.31,142.82,220263000
2007-01-12,140.82,143.24,140.25,143.24,329610500
2007-01-05,142.25,142.86,140.38,140.54,241073500
2006-12-29,140.81,142.7,140.78,141.62,155174000
2006-12-22,142.54,142.88,140.67,140.75,266215300
2006-12-15,141.42,143.24,140.89,142.34,308363800
2006-12-08,140.25,142.3,140.23,141.42,356923700
2006-12-01,140.28,141.05,138.11,140.22,491307200
2006-11-24,140.3,141.16,139.94,140.35,197045400
2006-11-17,138.18,140.68,138.07,140.42,365694400
2006-11-10,136.96,139.14,136.86,138.24,359047800
2006-11-03,137.66,138.31,135.62,136.54,336037000
2006-10-27,136.56,139.0,136.39,137.91,344641900
2006-10-20,136.52,137.37,135.67,136.84,331779900
2006-10-13,134.85,136.71,134.3,136.63,314754900
2006-10-06,133.54,135.41,132.65,135.01,331175500
2006-09-29,131.73,133.99,131.05,133.58,355258100
2006-09-22,131.79,132.77,131.0,131.47,386346600
2006-09-15,129.86,132.45,129.48,131.96,335779100
2006-09-08,131.51,131.85,129.35,130.28,237509600
2006-09-01,129.65,131.58,129.64,131.42,250856300
2006-08-25,130.18,130.52,129.19,129.81,269304600
2006-08-18,127.63,130.69,126.92,130.69,327000800
2006-08-11,127.9,128.6,126.28,127.01,331993700
2006-08-04,127.66,129.43,126.6,128.2,339577600
2006-07-28,124.44,128.14,124.44,127.98,442284600
2006-07-21,123.52,126.3,122.39,123.95,551315100
2006-07-14,126.94,127.43,122.83,123.52,422814400
2006-07-07,127.43,128.01,126.29,126.61,225294200
2006-06-30,124.54,127.66,123.65,127.28,334910500
2006-06-23,125.4,125.7,123.55,124.44,364980400
2006-06-16,125.88,126.36,122.34,124.65,673381600
2006-06-09,128.85,128.86,123.87,125.35,625132500
2006-06-02,127.97,129.43,126.05,129.0,324770400
2006-05-26,126.28,128.38,124.76,128.38,513231900
2006-05-19,128.79,130.0,125.8,127.1,503172100
2006-05-12,132.51,132.77,129.19,129.24,296612300
2006-05-05,131.47,132.8,130.32,132.52,280384700
2006-04-28,130.89,131.75,129.59,131.47,384501600
2006-04-21,128.83,131.86,128.02,131.15,402316600
2006-04-13,129.74,130.08,128.25,128.71,208381400
2006-04-07,130.07,131.4,129.35,129.54,305128300
2006-03-31,130.03,130.98,129.05,129.83,309605900
2006-03-24,130.64,130.99,129.45,130.21,274160300
2006-03-17,128.84,131.47,128.53,130.62,281568500
2006-03-10,129.14,129.18,127.18,128.59,302756000
2006-03-03,129.4,130.07,128.13,128.76,292939800
2006-02-24,129.11,129.65,128.28,129.41,168983600
2006-02-17,126.6,129.21,125.95,128.81,330104900
2006-02-10,126.44,128.1,125.4,126.64,302674200
2006-02-03,128.44,128.81,126.14,126.27,339874900
2006-01-27,126.21,128.66,125.84,128.54,344839100
2006-01-20,128.2,128.9,125.97,125.97,323622400
2006-01-13,128.42,129.44,128.2,128.68,223453000
2006-01-06,125.19,128.58,124.39,128.44,235349700
2005-12-30,126.96,127.05,124.36,124.51,152698300
2005-12-23,126.73,126.87,125.48,126.76,207368300
2005-12-16,126.71,128.09,125.96,126.36,303534400
2005-12-09,126.7,127.74,125.48,126.33,297378200
2005-12-02,127.25,127.27,125.29,126.85,274412200
2005-11-25,125.15,127.41,124.98,127.13,182584700
2005-11-18,123.79,125.28,122.86,125.13,293972400
2005-11-11,122.37,123.84,121.75,123.76,260500100
2005-11-04,120.29,122.66,120.13,122.11,362129900
2005-10-28,118.44,120.54,117.93,119.8,367703800
2005-10-21,118.8,119.81,117.12,118.13,488216200
2005-10-14,119.68,119.71,116.88,118.67,416521100
2005-10-07,122.96,123.34,118.17,119.61,434426400
2005-09-30,122.02,123.04,121.02,123.04,309618600
2005-09-23,123.47,123.61,120.44,121.44,376270000
2005-09-16,124.45,124.67,122.87,123.5,297720700
2005-09-09,122.66,124.74,122.65,124.6,181163600
2005-09-02,120.41,123.15,120.38,122.27,355516700
2005-08-26,122.58,123.23,120.68,120.76,301773100
2005-08-19,123.22,123.87,121.84,122.47,263656400
2005-08-12,123.15,124.5,122.38,123.06,280996800
2005-08-05,123.83,124.74,122.67,122.88,226853900
2005-07-29,123.41,124.64,122.85,123.74,253480800
2005-07-22,122.5,123.73,122.05,123.54,338959100
2005-07-15,121.33,123.44,121.31,122.84,262456400
2005-07-08,119.25,121.32,118.26,121.32,271672600
2005-07-01,118.97,120.4,118.75,119.53,243700800
2005-06-24,121.08,121.94,118.84,118.98,247967400
2005-06-17,119.94,121.9,119.81,121.36,234529800
